20220102 223800;0.724070;0.724070;0.724020;0.724020;0
20220102 223900;0.724000;0.724000;0.723910;0.723910;0
20220102 224000;0.723910;0.723990;0.723890;0.723970;0
20220102 224100;0.723980;0.723980;0.723920;0.723970;0
20220102 224200;0.723970;0.724140;0.723960;0.724110;0
20220102 224300;0.724130;0.724410;0.724120;0.724410;0
20220102 224400;0.724400;0.724560;0.724330;0.724560;0
20220102 224500;0.724560;0.724620;0.724540;0.724610;0
20220102 224600;0.724630;0.724690;0.724570;0.724690;0
20220102 224700;0.724710;0.724790;0.724680;0.724780;0
20220102 224800;0.724780;0.724780;0.724780;0.724780;0
20220102 224900;0.724820;0.724920;0.724820;0.724920;0
20220102 225000;0.724930;0.725030;0.724910;0.724940;0
20220102 225100;0.724940;0.725100;0.724940;0.725030;0
20220102 225200;0.725070;0.725090;0.725020;0.725050;0
20220102 225300;0.725060;0.725060;0.725030;0.725030;0
20220102 225400;0.725030;0.725050;0.724910;0.724910;0
20220102 225500;0.724900;0.724930;0.724800;0.724800;0
20220102 225600;0.724790;0.724940;0.724760;0.724940;0
20220102 225700;0.724940;0.725000;0.724840;0.724840;0
20220102 225800;0.724830;0.724890;0.724830;0.724880;0
20220102 225900;0.724870;0.724880;0.724820;0.724820;0
20220102 230000;0.724800;0.724840;0.724770;0.724830;0
20220102 230100;0.724830;0.724830;0.724590;0.724640;0
20220102 230200;0.724640;0.724700;0.724640;0.724700;0
20220102 230300;0.724690;0.724690;0.724670;0.724680;0
20220102 230400;0.724680;0.724750;0.724680;0.724750;0
20220102 230500;0.724770;0.724860;0.724770;0.724840;0
20220102 230600;0.724860;0.725010;0.724860;0.725010;0
20220102 230700;0.725010;0.725060;0.725010;0.725050;0
20220102 230800;0.725040;0.725100;0.725040;0.725100;0
20220102 230900;0.725120;0.725120;0.725040;0.725040;0
20220102 231000;0.725050;0.725050;0.725020;0.725040;0
20220102 231100;0.725030;0.725030;0.724990;0.724990;0
20220102 231200;0.724970;0.724980;0.724970;0.724980;0
20220102 231300;0.724970;0.725000;0.724970;0.724970;0
20220102 231400;0.724990;0.725020;0.724980;0.724980;0
20220102 231500;0.724980;0.725030;0.724980;0.725000;0
20220102 231600;0.724990;0.725000;0.724980;0.725000;0
20220102 231700;0.725000;0.725040;0.724980;0.725040;0
20220102 231800;0.725070;0.725130;0.725070;0.725130;0
20220102 231900;0.725150;0.725150;0.725090;0.725140;0
20220102 232000;0.725130;0.725140;0.725120;0.725140;0
20220102 232100;0.725170;0.725180;0.725170;0.725180;0
